periodode;periodoate;cod_interaguas;tipo_rede;UGRHI;codigo_ponto;status_ponto;data_coleta;hora_coleta;parametro;sinal;valor;unidade;tipo_parametro;sistema_hidrico;tipo_sistema_hidrico;classe;Municipio;uf;inicio_operacao;fim_operacao;Latitude;Longitude;Altitude;Localizacao;Captacao
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;22/05/2014;09:55;DBO (5, 20);;91.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;23/07/2014;10:00;DBO (5, 20);;95.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;24/09/2014;10:28;DBO (5, 20);;58.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;27/11/2014;10:30;DBO (5, 20);;34.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;15/01/2015;11:16;DBO (5, 20);;44.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;11/03/2015;10:40;DBO (5, 20);;17.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;20/05/2015;10:55;DBO (5, 20);;94.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;22/07/2015;10:40;DBO (5, 20);;137.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;30/09/2015;10:40;DBO (5, 20);;37.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;05/11/2015;12:28;DBO (5, 20);;19.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;13/01/2016;10:06;DBO (5, 20);;29.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;09/03/2016;11:01;DBO (5, 20);;14.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;10/05/2016;10:05;DBO (5, 20);;130.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;20/07/2016;09:44;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;29/09/2016;10:36;DBO (5, 20);;95.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;24/11/2016;10:35;DBO (5, 20);;45.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;11/01/2017;10:40;DBO (5, 20);;19.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;09/03/2017;10:40;DBO (5, 20);;26.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;09/05/2017;09:35;DBO (5, 20);;79.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;19/07/2017;10:50;DBO (5, 20);;240.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;14/09/2017;11:10;DBO (5, 20);;132.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;23/11/2017;11:16;DBO (5, 20);;38.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;10/01/2018;10:00;DBO (5, 20);;39.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;08/03/2018;14:50;DBO (5, 20);;11.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;23/05/2018;11:50;DBO (5, 20);;52.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;19/07/2018;11:15;DBO (5, 20);;60.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;13/09/2018;10:35;DBO (5, 20);;53.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;22/11/2018;13:40;DBO (5, 20);;32.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;355;Rede Básica;06 - ALTO TIÊTE;TIET04170;Ativo;09/01/2019;12:35;DBO (5, 20);;11.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/2001;;23 31 22 ;46 33 29 ;743;Ponte na Av. Aricanduva;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;06/07/1998;10:30;DBO (5, 20);;125.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;18/01/1999;10:30;DBO (5, 20);;20.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;25/03/1999;10:10;DBO (5, 20);;24.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;19/05/1999;09:40;DBO (5, 20);;89.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;01/07/1999;10:10;DBO (5, 20);;51.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;09/09/1999;10:15;DBO (5, 20);;57.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;04/11/1999;10:00;DBO (5, 20);;82.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;13/01/2000;09:40;DBO (5, 20);;46.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;30/03/2000;10:00;DBO (5, 20);;34.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;24/05/2000;09:15;DBO (5, 20);;68.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;26/07/2000;09:15;DBO (5, 20);;48.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;26/09/2000;10:05;DBO (5, 20);;30.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;30/11/2000;09:15;DBO (5, 20);;12.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;11/01/2001;10:20;DBO (5, 20);;29.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;27/03/2001;10:10;DBO (5, 20);;9.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;30/05/2001;10:35;DBO (5, 20);;41.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;25/07/2001;10:00;DBO (5, 20);;95.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;18/09/2001;09:25;DBO (5, 20);;41.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;29/11/2001;10:05;DBO (5, 20);;23.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;15/01/2002;09:40;DBO (5, 20);;9.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;26/03/2002;09:10;DBO (5, 20);;13.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;28/05/2002;09:50;DBO (5, 20);;42.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;25/07/2002;09:30;DBO (5, 20);;58.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;17/09/2002;10:00;DBO (5, 20);;66.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;25/11/2002;10:00;DBO (5, 20);;12.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;14/01/2003;09:30;DBO (5, 20);;29.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;26/03/2003;09:40;DBO (5, 20);;23.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;15/05/2003;09:40;DBO (5, 20);;53.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;10/07/2003;10:05;DBO (5, 20);;33.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;16/09/2003;10:20;DBO (5, 20);;33.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;04/11/2003;09:45;DBO (5, 20);;49.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;13/01/2004;10:55;DBO (5, 20);;25.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;10/03/2004;10:15;DBO (5, 20);;13.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;13/05/2004;10:15;DBO (5, 20);;42.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;29/07/2004;10:30;DBO (5, 20);;41.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;16/09/2004;10:15;DBO (5, 20);;59.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;03/11/2004;10:30;DBO (5, 20);;59.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;11/01/2005;09:45;DBO (5, 20);;22.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;01/03/2005;14:35;DBO (5, 20);;20.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;12/05/2005;10:40;DBO (5, 20);;38.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;28/07/2005;10:50;DBO (5, 20);;44.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;13/09/2005;10:30;DBO (5, 20);;43.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;03/11/2005;09:50;DBO (5, 20);;23.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;10/01/2006;10:20;DBO (5, 20);;17.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;08/03/2006;10:50;DBO (5, 20);;11.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;11/05/2006;10:40;DBO (5, 20);;43.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;27/07/2006;10:05;DBO (5, 20);;57.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;12/09/2006;11:10;DBO (5, 20);;52.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;07/11/2006;10:30;DBO (5, 20);;46.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
01/01/1974;28/12/2019;118;Rede Básica;06 - ALTO TIÊTE;TIET04180;Ativo;09/01/2007;10:40;DBO (5, 20);;15.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 4;SÃO PAULO;SP;01/01/1998;;23 31 18 ;46 37 52 ;700;Ponte das Bandeiras, na Av. Santos Dumont.;N
